AVG_Optical_Flow,Timestamp
1.7394917,0.0
5.5842714,0.4
3.0860386,0.8
5.124576,1.2000000000000002
3.7680054,1.6
2.017109,2.0
2.0215044,2.4000000000000004
3.5227814,2.8000000000000003
8.757665,3.2
8.927389,3.6
7.7644944,4.0
3.6431189,4.4
2.2613218,4.800000000000001
0.9668648,5.2
3.794292,5.6000000000000005
7.0448027,6.0
10.285468,6.4
16.297653,6.800000000000001
5.4923835,7.2
3.9970849,7.6000000000000005
3.966592,8.0
6.7375865,8.4
4.1854253,8.8
4.102975,9.200000000000001
0.020267278,9.600000000000001
3.6550922,10.0
12.741551,10.4
1.185593,10.8
1.8288991,11.200000000000001
2.7585392,11.600000000000001
2.250519,12.0
1.3790538,12.4
2.36968,12.8
7.642068,13.200000000000001
6.3297935,13.600000000000001
4.8297825,14.0
2.2389565,14.4
2.828916,14.8
5.429477,15.200000000000001
5.6685405,15.600000000000001
4.970357,16.0
6.9272017,16.400000000000002
2.8484657,16.8
1.7209741,17.2
2.180164,17.6
1.2925737,18.0
3.9270504,18.400000000000002
1.1868174,18.8
0.78219694,19.200000000000003
3.8572807,19.6
5.306297,20.0
2.984294,20.400000000000002
0.5689894,20.8
0.3927046,21.200000000000003
1.9385564,21.6
1.6905292,22.0
0.57393676,22.400000000000002
0.316913,22.8
1.1477445,23.200000000000003
1.8199642,23.6
0.7771567,24.0
0.5529216,24.400000000000002
1.3405151,24.8
1.8354573,25.200000000000003
5.6607447,25.6
2.0326447,26.0
0.6416368,26.400000000000002
0.25795528,26.8
0.25769278,27.200000000000003
1.2459868,27.6
2.2894287,28.0
0.8850851,28.400000000000002
4.048271,28.8
4.319716,29.200000000000003
1.4662397,29.6
3.9875846,30.0
2.8542204,30.400000000000002
2.3287873,30.8
1.495904,31.200000000000003
0.74883085,31.6
0.030164037,32.0
0.8256296,32.4
7.4144554,32.800000000000004
15.7402115,33.2
7.39671,33.6
10.855834,34.0
8.464079,34.4
14.739877,34.800000000000004
11.856309,35.2
20.825024,35.6
31.718885,36.0
8.910982,36.4
23.82458,36.800000000000004
12.577441,37.2
4.1840696,37.6
10.821848,38.0
4.4123025,38.400000000000006
1.1464802,38.800000000000004
1.5785198,39.2
0.4117887,39.6
0.62314284,40.0
0.43177035,40.400000000000006
0.50674677,40.800000000000004
0.24010578,41.2
0.7095311,41.6
1.0742081,42.0
4.5889235,42.400000000000006
2.5391722,42.800000000000004
1.6358724,43.2
9.392821,43.6
1.3926986,44.0
0.87040174,44.400000000000006
0.43956062,44.800000000000004
5.4462914,45.2
6.020875,45.6
6.4202986,46.0
8.414691,46.400000000000006
4.7700715,46.800000000000004
17.00481,47.2
26.631962,47.6
24.618872,48.0
21.183832,48.400000000000006
17.470623,48.800000000000004
10.774786,49.2
7.0991263,49.6
9.376298,50.0
3.713957,50.400000000000006
5.712454,50.800000000000004
7.967836,51.2
2.0252426,51.6
2.2726903,52.0
0.91982746,52.400000000000006
1.7997935,52.800000000000004
2.7458062,53.2
1.9848994,53.6
1.6358722,54.0
3.1893787,54.400000000000006
2.2291362,54.800000000000004
7.0729437,55.2
5.3920493,55.6
11.588174,56.0
3.4670134,56.400000000000006
1.2709059,56.800000000000004
0.40044212,57.2
0.59227055,57.6
4.9356194,58.0
1.7505121,58.400000000000006
3.8570027,58.800000000000004
11.870462,59.2
6.3360286,59.6
8.660209,60.0
6.895603,60.400000000000006
9.364738,60.800000000000004
9.112716,61.2
13.306685,61.6
13.402633,62.0
16.591396,62.400000000000006
2.5412776,62.800000000000004
17.160498,63.2
4.8113804,63.6
5.6480274,64.0
2.6788719,64.4
9.855497,64.8
16.59103,65.2
0.04300664,65.60000000000001
15.472887,66.0
14.150691,66.4
21.118729,66.8
24.51555,67.2
8.66503,67.60000000000001
4.152238,68.0
3.826552,68.4
18.08428,68.8
8.954994,69.2
12.512519,69.60000000000001
22.778992,70.0
64.70273,70.4
28.043896,70.8
36.407238,71.2
48.6477,71.60000000000001
21.105412,72.0
8.332955,72.4
9.194807,72.8
3.0007691,73.2
14.102337,73.60000000000001
57.842678,74.0
48.197544,74.4
2.8169036,74.8
11.284615,75.2
6.670768,75.60000000000001
6.996763,76.0
25.487688,76.4
29.863722,76.80000000000001
9.922341,77.2
1.8230708,77.60000000000001
5.640927,78.0
6.355419,78.4
2.6105301,78.80000000000001
2.2536361,79.2
1.8212416,79.60000000000001
1.0578301,80.0
0.3373451,80.4
5.8026648,80.80000000000001
6.2975373,81.2
2.8027232,81.60000000000001
1.3841064,82.0
2.073899,82.4
2.0438762,82.80000000000001
1.8376865,83.2
3.033565,83.60000000000001
1.5744617,84.0
7.6814146,84.4
18.231813,84.80000000000001
33.75631,85.2
87.939835,85.60000000000001
10.394497,86.0
107.83274,86.4
67.50457,86.80000000000001
6.610521,87.2
3.432279,87.60000000000001
0.94378066,88.0
4.5528383,88.4
0.8322334,88.80000000000001
0.9729278,89.2
1.6175455,89.60000000000001
0.8391099,90.0
0.83863014,90.4
0.57047933,90.80000000000001
0.61229086,91.2
5.0780487,91.60000000000001
11.349709,92.0
5.2263207,92.4
4.4636383,92.80000000000001
4.098418,93.2
1.2991792,93.60000000000001
0.9851827,94.0
2.927718,94.4
0.56369996,94.80000000000001
4.0017853,95.2
1.6750973,95.60000000000001
2.815973,96.0
2.8707087,96.4
3.8953123,96.80000000000001
1.1739728,97.2
1.3686855,97.60000000000001
1.4564897,98.0
0.95069623,98.4
3.488527,98.80000000000001
1.2001144,99.2
0.8376414,99.60000000000001
2.5674427,100.0
1.602653,100.4
5.9294114,100.80000000000001
24.566006,101.2
25.496235,101.60000000000001
23.511845,102.0
8.494809,102.4
29.57507,102.80000000000001
19.283245,103.2
11.306438,103.60000000000001
4.6580086,104.0
8.372595,104.4
4.5609436,104.80000000000001
15.122761,105.2
8.977907,105.60000000000001
5.0181956,106.0
7.426298,106.4
19.440905,106.80000000000001
10.685082,107.2
5.66133,107.60000000000001
3.4064837,108.0
4.1057105,108.4
3.6390336,108.80000000000001
3.6028564,109.2
3.5315297,109.60000000000001
2.4025333,110.0
1.0769863,110.4
2.5474703,110.80000000000001
1.815555,111.2
13.034595,111.60000000000001
21.311958,112.0
35.909855,112.4
11.750923,112.80000000000001
8.057689,113.2
9.353989,113.60000000000001
21.675798,114.0
5.91566,114.4
7.0635715,114.80000000000001
18.900558,115.2
10.29774,115.60000000000001
12.551614,116.0
7.0098333,116.4
10.768763,116.80000000000001
8.9243765,117.2
10.846854,117.60000000000001
3.4500577,118.0
2.9431844,118.4
7.805246,118.80000000000001
3.640386,119.2
1.5852687,119.60000000000001
1.3719687,120.0
1.9682227,120.4
2.7077758,120.80000000000001
8.247273,121.2
7.4561415,121.60000000000001
5.3442907,122.0
12.542498,122.4
9.818602,122.80000000000001
12.370652,123.2
22.5513,123.60000000000001
8.510854,124.0
9.764673,124.4
6.9417696,124.80000000000001
8.933124,125.2
9.280886,125.60000000000001
6.0126133,126.0
26.83701,126.4
36.00254,126.80000000000001
3.6301603,127.2
16.197205,127.60000000000001
0.042009976,128.0
11.530869,128.4
6.3145304,128.8
9.584238,129.20000000000002
9.068023,129.6
4.570739,130.0
6.1347427,130.4
3.972271,130.8
2.757067,131.20000000000002
2.4190419,131.6
2.536062,132.0
0.9652984,132.4
0.032671947,132.8
22.9388,133.20000000000002
23.819729,133.6
11.681704,134.0
9.120111,134.4
10.404716,134.8
20.864231,135.20000000000002
4.559768,135.6
5.1866417,136.0
1.8544054,136.4
3.1750584,136.8
2.5049868,137.20000000000002
5.1164713,137.6
0.5160375,138.0
1.7190052,138.4
0.79567206,138.8
0.5953458,139.20000000000002
0.5336072,139.6
0.46674785,140.0
0.5117285,140.4
0.8174908,140.8
0.5528952,141.20000000000002
0.84154093,141.6
0.43004438,142.0
0.18358696,142.4
0.24684422,142.8
0.18588507,143.20000000000002
0.46797803,143.6
0.19584905,144.0
1.14391,144.4
12.234689,144.8
8.917154,145.20000000000002
7.250291,145.6
10.417502,146.0
3.5858517,146.4
1.7629423,146.8
0.82687193,147.20000000000002
0.4488496,147.6
0.3438911,148.0
0.16488184,148.4
0.18607774,148.8
0.6880697,149.20000000000002
0.12869236,149.6
0.34782118,150.0
0.6464363,150.4
0.29067597,150.8
0.4439676,151.20000000000002
0.48391825,151.6
0.42909682,152.0
0.9633836,152.4
0.56001014,152.8
0.38765702,153.20000000000002
0.11592871,153.60000000000002
0.7127279,154.0
0.452016,154.4
0.69619304,154.8
0.078734726,155.20000000000002
0.124934204,155.60000000000002
0.47122994,156.0
0.9222793,156.4
2.1986012,156.8
9.01401,157.20000000000002
