AVG_Optical_Flow,Timestamp
0.03654865,0.0
0.5041155,0.4
0.81243694,0.8
0.19283569,1.2000000000000002
0.49473366,1.6
0.37719694,2.0
2.6206098,2.4000000000000004
2.2703657,2.8000000000000003
3.3703845,3.2
3.4015841,3.6
3.5549388,4.0
1.3103322,4.4
2.8153582,4.800000000000001
2.1505973,5.2
1.2370875,5.6000000000000005
0.48135892,6.0
0.33387336,6.4
0.48786768,6.800000000000001
1.6245099,7.2
1.1088258,7.6000000000000005
3.5152435,8.0
1.240573,8.4
0.99450743,8.8
1.2056369,9.200000000000001
0.2444479,9.600000000000001
0.3271168,10.0
0.30430472,10.4
0.19121136,10.8
0.25378272,11.200000000000001
1.0520644,11.600000000000001
0.49578837,12.0
1.1587373,12.4
3.755443,12.8
0.45250854,13.200000000000001
1.1813158,13.600000000000001
1.2446427,14.0
1.6525577,14.4
1.0736344,14.8
0.54938257,15.200000000000001
0.23726095,15.600000000000001
0.4935178,16.0
1.1636884,16.400000000000002
0.3974638,16.8
0.288308,17.2
0.29320362,17.6
4.1810036,18.0
4.3073473,18.400000000000002
0.69799304,18.8
0.9081926,19.200000000000003
0.2138249,19.6
0.51586336,20.0
0.22017868,20.400000000000002
1.5086048,20.8
1.7641112,21.200000000000003
0.46355584,21.6
0.30948374,22.0
0.09766548,22.400000000000002
0.29055107,22.8
0.26173255,23.200000000000003
0.32552248,23.6
0.15654354,24.0
0.08370435,24.400000000000002
0.17764509,24.8
0.09592666,25.200000000000003
0.27027738,25.6
0.11846003,26.0
0.14105237,26.400000000000002
0.3544649,26.8
0.13106869,27.200000000000003
0.22273865,27.6
0.28205466,28.0
0.22421318,28.400000000000002
0.45724928,28.8
0.29178128,29.200000000000003
1.6942081,29.6
0.6336689,30.0
0.40118572,30.400000000000002
0.12834327,30.8
0.29474646,31.200000000000003
1.3491958,31.6
0.96591234,32.0
2.0898488,32.4
0.4894039,32.800000000000004
0.8287846,33.2
1.2407355,33.6
2.3407502,34.0
1.3675497,34.4
1.0285952,34.800000000000004
1.2174891,35.2
